time;iter;L;U
1;0;0.00;inf
4;1;0.00;inf
6;2;0.00;2547.00
9;3;0.00;665.00
12;4;0.00;665.00
14;5;0.00;665.00
17;6;0.00;665.00
19;7;0.00;665.00
22;8;0.00;665.00
24;9;0.00;665.00
26;10;0.00;455.00
29;11;0.00;427.00
31;12;0.00;427.00
33;13;0.00;427.00
36;14;0.00;273.00
38;15;0.00;273.00
41;16;0.00;153.00
44;17;0.00;153.00
46;18;0.00;153.00
48;19;0.00;153.00
51;20;0.00;133.00
54;21;0.00;106.00
57;22;0.00;106.00
60;23;0.00;106.00
63;24;0.00;106.00
65;25;0.00;106.00
67;26;0.00;106.00
69;27;0.00;106.00
72;28;0.00;106.00
74;29;0.00;106.00
76;30;0.00;106.00
78;31;0.00;106.00
82;32;0.00;106.00
83;33;0.00;106.00
86;34;0.00;106.00
90;35;0.00;106.00
92;36;0.00;106.00
95;37;0.00;106.00
97;38;0.00;106.00
99;39;0.00;106.00
102;40;0.00;106.00
105;41;0.00;106.00
111;42;0.00;106.00
114;43;0.00;106.00
116;44;0.00;106.00
118;45;0.00;106.00
121;46;0.00;106.00
125;47;0.00;106.00
127;48;0.00;106.00
130;49;0.00;66.00
133;50;0.00;66.00
135;51;0.00;66.00
137;52;0.00;66.00
140;53;0.00;66.00
146;54;0.00;66.00
148;55;0.00;66.00
151;56;0.00;66.00
153;57;0.00;66.00
156;58;0.00;66.00
157;59;0.00;66.00
161;60;0.00;66.00
163;61;0.00;66.00
165;62;0.00;66.00
167;63;0.00;66.00
168;64;0.00;66.00
170;65;0.00;66.00
174;66;0.00;66.00
176;67;0.00;66.00
179;68;0.00;66.00
181;69;0.00;66.00
182;70;0.00;66.00
185;71;0.00;66.00
188;72;0.00;66.00
190;73;0.00;66.00
193;74;0.00;66.00
195;75;0.00;66.00
196;76;0.00;66.00
198;77;0.00;66.00
200;78;0.00;66.00
202;79;0.00;66.00
205;80;0.00;66.00
207;81;0.00;66.00
208;82;0.00;66.00
211;83;0.00;66.00
214;84;0.00;66.00
216;85;0.00;66.00
218;86;0.00;66.00
220;87;0.00;66.00
223;88;0.00;66.00
225;89;0.00;66.00
228;90;0.00;66.00
229;91;0.00;66.00
231;92;0.00;66.00
234;93;0.00;66.00
235;94;0.00;66.00
238;95;0.00;66.00
239;96;0.00;66.00
241;97;0.00;66.00
243;98;0.00;66.00
245;99;0.00;66.00
247;100;0.00;66.00
249;101;0.00;66.00
251;102;0.00;66.00
254;103;0.00;66.00
257;104;0.00;66.00
259;105;0.00;66.00
261;106;0.00;66.00
263;107;0.00;66.00
265;108;0.00;66.00
267;109;0.00;66.00
269;110;0.00;66.00
271;111;0.00;66.00
273;112;0.00;66.00
275;113;0.00;66.00
277;114;0.00;66.00
279;115;0.00;66.00
282;116;0.00;66.00
284;117;0.00;66.00
286;118;0.00;66.00
288;119;0.00;66.00
290;120;0.00;66.00
293;121;0.00;66.00
295;122;0.00;66.00
297;123;0.00;66.00
299;124;0.00;66.00
301;125;0.00;66.00
303;126;0.00;66.00
305;127;0.00;66.00
308;128;0.00;66.00
310;129;0.00;66.00
312;130;0.00;66.00
314;131;0.00;66.00
316;132;0.00;66.00
318;133;0.00;66.00
320;134;0.00;66.00
323;135;0.00;66.00
325;136;0.00;66.00
329;137;0.00;66.00
331;138;0.00;66.00
334;139;0.00;66.00
336;140;0.00;66.00
338;141;0.00;66.00
342;142;0.00;66.00
344;143;0.00;66.00
346;144;0.00;66.00
349;145;0.00;66.00
351;146;0.00;66.00
355;147;0.00;66.00
357;148;0.00;66.00
359;149;0.00;66.00
362;150;0.00;66.00
365;151;0.00;66.00
368;152;0.00;60.00
372;153;0.00;60.00
374;154;0.00;60.00
377;155;0.00;60.00
379;156;0.00;60.00
382;157;0.00;60.00
384;158;0.00;60.00
387;159;0.00;60.00
389;160;0.00;60.00
391;161;0.00;60.00
393;162;0.00;60.00
396;163;0.00;60.00
399;164;0.00;60.00
401;165;0.00;60.00
404;166;0.00;60.00
406;167;0.00;60.00
409;168;0.00;60.00
414;169;0.00;60.00
