74;0;0.00;inf
79;1;0.00;1299.00
81;2;-0.00;1299.00
83;3;-0.00;959.00
86;4;-0.00;744.00
88;5;-0.00;744.00
90;6;-0.00;447.00
92;7;-0.00;447.00
95;8;-0.00;447.00
97;9;-0.00;385.00
99;10;-0.00;385.00
101;11;-0.00;385.00
104;12;-0.00;283.00
106;13;-0.00;283.00
108;14;-0.00;283.00
110;15;-0.00;283.00
113;16;-0.00;283.00
115;17;-0.00;283.00
117;18;-0.00;283.00
120;19;-0.00;283.00
122;20;-0.00;283.00
124;21;-0.00;283.00
127;22;-0.00;283.00
129;23;-0.00;283.00
131;24;-0.00;211.00
133;25;-0.00;211.00
136;26;-0.00;211.00
139;27;-0.00;211.00
141;28;-0.00;211.00
154;29;-0.00;211.00
160;30;-0.00;211.00
163;31;-0.00;211.00
169;32;-0.00;211.00
173;33;-0.00;211.00
179;34;-0.00;211.00
183;35;-0.00;211.00
188;36;-0.00;211.00
191;37;-0.00;52.00
198;38;-0.00;52.00
202;39;-0.00;52.00
204;40;-0.00;52.00
207;41;-0.00;52.00
209;42;-0.00;52.00
213;43;-0.00;52.00
216;44;-0.00;52.00
218;45;-0.00;52.00
221;46;-0.00;52.00
224;47;-0.00;52.00
227;48;-0.00;52.00
234;49;-0.00;52.00
239;50;-0.00;52.00
241;51;-0.00;52.00
244;52;-0.00;52.00
256;53;-0.00;52.00
261;54;-0.00;52.00
266;55;-0.00;52.00
269;56;-0.00;52.00
274;57;-0.00;52.00
279;58;-0.00;52.00
284;59;-0.00;52.00
288;60;-0.00;52.00
297;61;-0.00;52.00
300;62;-0.00;52.00
304;63;-0.00;52.00
331;64;-0.00;52.00
338;65;-0.00;52.00
343;66;-0.00;52.00
346;67;-0.00;52.00
355;68;-0.00;52.00
359;69;-0.00;52.00
363;70;-0.00;52.00
366;71;-0.00;52.00
371;72;-0.00;52.00
374;73;-0.00;52.00
379;74;-0.00;52.00
405;75;-0.00;52.00
411;76;-0.00;52.00
414;77;-0.00;52.00
416;78;-0.00;52.00
421;79;-0.00;52.00
424;80;-0.00;52.00
427;81;-0.00;52.00
429;82;-0.00;52.00
433;83;-0.00;52.00
438;84;-0.00;52.00
445;85;-0.00;52.00
449;86;-0.00;52.00
455;87;-0.00;52.00
459;88;-0.00;52.00
463;89;-0.00;52.00
466;90;-0.00;52.00
469;91;-0.00;52.00
473;92;-0.00;52.00
475;93;-0.00;52.00
480;94;-0.00;52.00
483;95;-0.00;52.00
486;96;-0.00;52.00
489;97;-0.00;52.00
492;98;-0.00;52.00
494;99;-0.00;52.00
497;100;-0.00;52.00
500;101;-0.00;52.00
503;102;-0.00;52.00
505;103;-0.00;52.00
508;104;-0.00;52.00
511;105;-0.00;52.00
514;106;-0.00;52.00
517;107;-0.00;52.00
524;108;-0.00;52.00
531;109;-0.00;52.00
534;110;-0.00;52.00
539;111;-0.00;52.00
544;112;-0.00;52.00
548;113;-0.00;52.00
551;114;-0.00;52.00
555;115;-0.00;52.00
559;116;-0.00;52.00
562;117;-0.00;52.00
564;118;-0.00;52.00
567;119;-0.00;52.00
569;120;-0.00;52.00
573;121;-0.00;52.00
577;122;-0.00;52.00
579;123;-0.00;52.00
581;124;-0.00;52.00
584;125;-0.00;52.00
588;126;-0.00;52.00
590;127;-0.00;52.00
592;128;-0.00;52.00
594;129;-0.00;52.00
597;130;-0.00;52.00
599;131;-0.00;52.00
603;132;-0.00;52.00
606;133;-0.00;52.00
609;134;-0.00;52.00
612;135;-0.00;52.00
615;136;-0.00;52.00
620;137;-0.00;52.00
627;138;-0.00;52.00
629;139;-0.00;52.00
631;140;-0.00;52.00
634;141;-0.00;52.00
638;142;-0.00;52.00
644;143;-0.00;52.00
647;144;-0.00;52.00
650;145;-0.00;52.00
655;146;-0.00;52.00
659;147;-0.00;52.00
662;148;-0.00;52.00
665;149;-0.00;52.00
668;150;-0.00;52.00
672;151;-0.00;52.00
674;152;-0.00;52.00
677;153;-0.00;52.00
681;154;-0.00;52.00
692;155;-0.00;52.00
701;156;-0.00;52.00
710;157;-0.00;52.00
713;158;-0.00;52.00
725;159;-0.00;52.00
730;160;-0.00;52.00
734;161;-0.00;52.00
739;162;-0.00;52.00
746;163;-0.00;52.00
751;164;-0.00;52.00
758;165;-0.00;52.00
763;166;-0.00;52.00
766;167;-0.00;52.00
773;168;-0.00;52.00
780;169;-0.00;52.00
784;170;-0.00;52.00
796;171;-0.00;52.00
801;172;-0.00;52.00
807;173;-0.00;52.00
812;174;-0.00;52.00
816;175;-0.00;52.00
819;176;-0.00;52.00
822;177;-0.00;52.00
830;178;-0.00;52.00
833;179;0.00;52.00
838;180;0.00;52.00
840;181;-0.00;52.00
844;182;0.00;52.00
