time;iter;L;U
1741;0;5480.61;inf
3938;1;5541.86;inf
5931;2;5541.86;inf
7959;3;5541.86;inf
9920;4;5541.86;inf
11781;5;5541.86;inf
13742;6;5541.86;inf
15723;7;5541.86;inf
17396;8;5541.86;inf
18992;9;5541.86;inf
20351;10;5541.86;inf
21684;11;5541.86;inf
22996;12;5541.86;inf
24202;13;5541.86;inf
25291;14;5541.86;inf
26258;15;5541.86;inf
27184;16;5541.86;inf
28011;17;5541.86;10070.00
28617;18;5541.86;10070.00
29018;19;5541.86;9200.00
42833;20;5541.86;9200.00
42855;21;5541.86;9200.00
43151;22;5541.86;9200.00
43173;23;5541.86;9200.00
43197;24;5541.86;9200.00
43531;25;5541.86;9030.00
43820;26;5541.86;9030.00
43848;27;5541.86;9030.00
43872;28;5541.86;9030.00
44156;29;5541.86;9030.00
44180;30;5541.86;9030.00
44450;31;5541.86;9030.00
44661;32;5541.86;9030.00
44687;33;5541.86;9030.00
44710;34;5541.86;9030.00
45104;35;5541.86;9030.00
45141;36;5541.86;9030.00
45472;37;5541.86;8910.00
45496;38;5541.86;8910.00
46098;39;5541.86;8910.00
46124;40;5541.86;8910.00
46655;41;5541.86;8910.00
46681;42;5541.86;8910.00
47214;43;5541.86;8910.00
47236;44;5541.86;8910.00
47704;45;5541.86;8910.00
47727;46;5541.86;8910.00
48126;47;5541.86;8910.00
48151;48;5541.86;8910.00
48604;49;5541.86;8910.00
48847;50;5541.86;8910.00
48872;51;5541.86;8910.00
48900;52;5541.86;8910.00
49373;53;5541.86;8910.00
49731;54;5541.86;8910.00
49965;55;5541.86;8910.00
49990;56;5541.86;8910.00
50012;57;5541.86;8910.00
50318;58;5541.86;8910.00
50341;59;5541.86;8910.00
50593;60;5541.86;8910.00
50614;61;5541.86;8910.00
50787;62;5541.86;8900.00
50812;63;5541.86;8900.00
50895;64;5541.86;8900.00
50921;65;5541.86;8900.00
51287;66;5541.86;8900.00
51311;67;5541.86;8900.00
51612;68;5541.86;8900.00
51828;69;5541.86;8900.00
52002;70;5541.86;8850.00
52063;71;5541.86;8850.00
52087;72;5541.86;8850.00
52113;73;5541.86;8850.00
52248;74;5541.86;8850.00
52271;75;5541.86;8850.00
53015;76;5541.86;8850.00
53588;77;5541.86;8850.00
53610;78;5541.86;8850.00
54168;79;5541.86;8850.00
54190;80;5541.86;8850.00
54608;81;5541.86;8830.00
54631;82;5541.86;8830.00
54654;83;5541.86;8830.00
55446;84;5541.86;8830.00
55888;85;5541.86;8830.00
55910;86;5541.86;8830.00
55933;87;5541.86;8830.00
56653;88;5541.86;8830.00
56677;89;5541.86;8830.00
57339;90;5541.86;8830.00
57957;91;5541.86;8830.00
